
332,096084,2007/10/19,星期五,新北市,三重區,中正南路128號,汪旺旺彩券舖
333,096081,2007/10/9,星期二,桃園市,平鎮區,南勢里中豐路南勢二段２４５號１樓,仟聖企業社
334,096079,2007/10/2,星期二,苗栗縣,卓蘭,中街里中正路７４號１樓,億萬富翁投注站
335,096075,2007/9/18,星期二,台中市,東勢區,延平里三民街６１號,友誼商行
336,096071,2007/9/4,星期二,台中市,北屯區,水湳里中清路２之５０號１樓,宜益彩券行
337,096064,2007/8/10,星期五,台中市,沙鹿區,沙田路53-2號,伍星彩券行
338,096060,2007/7/27,星期五,高雄市,岡山區,大仁北路392-1號1樓,財之橋彩券行
339,096056,2007/7/13,星期五,基隆市,七堵區,實踐里百三街34號1樓,天水彩券行
340,096051,2007/6/26,星期二,台北市,中山區,民生東路1段25號之六,大財神企業社
341,096051,2007/6/26,星期二,高雄市,苓雅區,興中一路457號,大福利彩券行
342,096051,2007/6/26,星期二,桃園市,中壢區,五福里民族路238號1F,吉星電腦彩券行
343,096044,2007/6/1,星期五,台北市,信義區,松山路529號,金順發行
344,096035,2007/5/1,星期二,台北市,大同區,大龍街308號,日盛投注站
345,096028,2007/4/6,星期五,新北市,板橋區,四維路204號,上豐水果行
346,096026,2007/3/30,星期五,新北市,汐止區,新興路22號1樓,新興彩券行
347,096023,2007/3/20,星期二,台南市,南區,金華路1段367號1樓,多福彩券行
348,096017,2007/2/27,星期二,新北市,板橋區,國慶路149巷13弄3號,武財神彩券行
349,096016,2007/2/23,星期五,台南市,善化區,中山路43-1號1樓,千億商行
350,096013,2007/2/13,星期二,台北市,萬華區,昆明街79號1樓,發樂發投注站
351,096013,2007/2/13,星期二,高雄市,鳳山區,八德路138號一樓,國億彩券行
352,096008,2007/1/26,星期五,新竹市,東區,西大路724號,富達彩券行
